,player_id,match_id,team_id,position,age,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles
9,d0706b27,086dcb8d,47c64c55,CB,21-228,90,0,0,0,0,0,0,0,0,70,7,0,1,1,0.0,0.0,0.0,0,0,51,61,83.6,2,47,4,0,0
10,e34fc66d,086dcb8d,47c64c55,CB,25-271,90,0,0,0,0,0,0,0,0,83,3,0,1,1,0.0,0.0,0.0,0,0,52,79,65.8,1,55,2,1,1
11,0442183b,086dcb8d,47c64c55,RB,30-327,90,0,0,0,0,1,1,0,0,80,11,2,4,0,0.0,0.0,0.0,2,1,54,70,77.1,2,51,4,0,0
12,cc70a1d5,086dcb8d,47c64c55,GK,28-353,90,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,21,32,65.6,0,21,0,0,0
0,4ab53cdb,086dcb8d,943e8050,FW,32-212,87,0,0,0,0,0,0,0,0,24,19,1,0,2,0.0,0.0,0.0,0,0,10,13,76.9,0,11,1,0,2
1,2691c772,086dcb8d,943e8050,FW,32-119,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0
2,c4e87b8b,086dcb8d,943e8050,FW,29-203,90,0,0,0,0,1,1,0,0,40,31,1,1,1,0.1,0.1,0.0,0,0,23,32,71.9,0,21,0,0,0
3,fc15fb84,086dcb8d,943e8050,LM,22-096,90,0,0,0,0,0,0,0,0,44,10,1,4,1,0.0,0.0,0.0,0,0,19,33,57.6,1,29,3,3,3
4,2ff964a0,086dcb8d,943e8050,RM,34-316,90,0,0,0,0,1,0,0,0,40,25,5,0,1,0.0,0.0,0.0,0,0,17,26,65.4,2,23,1,0,1
5,47369df8,086dcb8d,943e8050,DM,26-069,90,0,0,0,0,0,0,1,0,57,10,1,4,0,0.0,0.0,0.1,1,0,35,43,81.4,2,22,2,0,1
6,74e12f1e,086dcb8d,943e8050,DM,32-246,59,0,0,0,0,0,0,0,0,27,9,0,0,0,0.0,0.0,0.0,0,0,19,24,79.2,0,18,1,0,1
7,495945ef,086dcb8d,943e8050,DM,31-331,31,0,0,0,0,0,0,0,0,12,3,1,0,1,0.0,0.0,0.0,0,0,4,10,40.0,0,8,1,0,0
8,1ef37668,086dcb8d,943e8050,LB,33-203,59,0,0,0,0,1,0,0,0,40,12,2,1,1,0.0,0.0,0.0,0,0,27,35,77.1,2,22,3,1,3
9,cc2d7ad5,086dcb8d,943e8050,LB,28-161,31,0,0,0,0,0,0,0,0,27,4,1,2,3,0.0,0.0,0.0,0,0,11,17,64.7,1,8,1,1,1
10,8df7a2fb,086dcb8d,943e8050,CB,32-156,90,0,0,0,0,1,0,0,0,58,3,0,2,1,0.0,0.0,0.0,0,0,38,50,76.0,8,35,0,0,0
11,15ea812b,086dcb8d,943e8050,CB,29-099,90,0,0,0,0,1,0,1,0,50,8,1,3,0,0.0,0.0,0.0,0,0,15,30,50.0,1,11,0,0,0
12,24fae784,086dcb8d,943e8050,RB,26-156,90,0,0,0,0,0,0,0,0,64,6,0,3,1,0.0,0.0,0.0,1,0,32,55,58.2,5,33,3,0,1
13,4b40d9ca,086dcb8d,943e8050,GK,29-313,90,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,19,27,70.4,0,16,0,0,0
0,dea698d9,43737c9c,19538871,FW,37-021,90,0,0,0,0,4,1,0,0,33,9,0,0,1,0.7,0.7,0.2,5,0,18,19,94.7,2,25,1,3,4
1,867239d3,43737c9c,19538871,"LW,DM",28-348,90,0,0,0,0,2,0,0,0,72,22,3,1,0,0.1,0.1,0.9,4,0,44,52,84.6,5,50,5,1,2
2,2fba6108,43737c9c,19538871,RW,19-305,90,0,0,0,0,3,0,0,0,61,21,2,1,1,0.8,0.8,0.4,1,0,35,45,77.8,3,46,13,3,6
3,507c7bdf,43737c9c,19538871,"AM,DM",27-171,90,0,0,0,0,8,2,0,0,94,18,1,2,1,1.0,1.0,0.6,7,0,65,82,79.3,4,73,11,2,3
4,b853e0ad,43737c9c,19538871,DM,28-358,61,0,0,0,0,1,0,0,0,84,22,5,1,2,0.0,0.0,0.0,3,0,67,72,93.1,4,59,3,1,1
5,dbf053da,43737c9c,19538871,LW,21-338,29,0,0,0,0,1,0,0,0,22,9,1,0,1,0.0,0.0,0.0,1,0,15,18,83.3,3,19,6,1,2
6,eb7822d7,43737c9c,19538871,DM,33-209,73,0,0,0,0,0,0,0,0,91,12,2,0,1,0.0,0.0,0.0,4,0,75,84,89.3,11,68,17,0,0
7,a1d5bd30,43737c9c,19538871,AM,24-118,17,0,0,0,0,0,0,0,0,10,8,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,7,0,0,0
8,e73c9bb2,43737c9c,19538871,LB,29-073,73,0,0,0,0,1,0,0,0,70,15,1,3,0,0.1,0.1,0.2,3,0,49,61,80.3,6,53,5,0,0
9,9c94165b,43737c9c,19538871,LB,26-229,17,0,0,0,0,0,0,0,0,22,1,0,0,1,0.0,0.0,0.1,3,0,15,20,75.0,6,15,2,1,1
10,9f8e9423,43737c9c,19538871,CB,28-307,90,0,0,0,0,0,0,0,0,74,7,1,2,3,0.0,0.0,0.0,1,0,56,61,91.8,2,48,6,0,0
11,f5deef4c,43737c9c,19538871,CB,27-224,90,0,0,0,0,1,0,0,0,89,5,1,3,0,0.1,0.1,0.0,2,0,75,80,93.8,9,56,10,0,0
12,9e525177,43737c9c,19538871,RB,24-092,90,0,0,0,0,1,0,0,0,106,16,5,1,3,0.1,0.1,0.3,6,0,80,89,89.9,5,66,10,2,3
13,7ba6d84e,43737c9c,19538871,GK,31-111,90,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0,0,11,14,78.6,0,6,0,0,0
0,2c44a35d,43737c9c,2abfe087,FW,24-103,90,0,0,0,0,1,1,0,0,30,23,0,0,0,0.2,0.2,0.0,2,0,10,18,55.6,1,28,4,3,4
1,43458538,43737c9c,2abfe087,LW,30-042,62,0,0,0,0,1,0,0,0,30,22,2,1,3,0.0,0.0,0.2,1,0,11,19,57.9,1,16,1,1,3
2,1770bd68,43737c9c,2abfe087,LW,28-149,28,0,0,0,0,0,0,0,0,12,20,1,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,7,0,0,1
3,bfdb33aa,43737c9c,2abfe087,RW,24-001,90,0,0,0,0,2,0,0,0,32,28,0,0,1,0.1,0.1,0.1,2,0,17,21,81.0,1,25,7,1,2
4,6cdd8245,43737c9c,2abfe087,CM,32-198,79,0,0,0,0,0,0,0,0,39,28,2,3,2,0.0,0.0,0.1,2,0,24,29,82.8,2,22,0,0,0
5,5aaef9ef,43737c9c,2abfe087,CM,35-000,11,0,0,0,0,1,0,0,0,12,4,1,0,2,0.1,0.1,0.0,1,0,4,6,66.7,0,9,2,0,1
6,2acd49b9,43737c9c,2abfe087,CM,32-194,90,0,0,0,0,0,0,0,0,41,23,2,2,4,0.0,0.0,0.0,2,0,28,34,82.4,4,29,5,3,3
7,e1df6989,43737c9c,2abfe087,DM,22-301,90,0,0,0,0,1,1,0,0,65,24,1,6,0,0.0,0.0,0.0,1,0,45,55,81.8,5,39,1,0,0
8,19a12bed,43737c9c,2abfe087,LB,27-160,90,0,0,0,0,1,0,0,0,59,24,5,2,3,0.0,0.0,0.0,2,0,30,46,65.2,1,33,3,3,3
9,92b4758e,43737c9c,2abfe087,CB,27-083,90,0,0,0,0,1,0,0,0,50,11,5,0,5,0.1,0.1,0.0,0,0,26,35,74.3,1,26,0,0,0
10,89e4b358,43737c9c,2abfe087,"CB,RB",33-020,90,0,0,0,0,0,0,0,0,36,7,2,3,0,0.0,0.0,0.0,0,0,21,26,80.8,4,12,0,0,0
11,3631ad41,43737c9c,2abfe087,RB,21-172,62,0,0,0,0,2,0,0,0,30,24,4,0,3,0.0,0.0,0.0,1,0,15,21,71.4,1,14,0,0,0
12,914ab9a1,43737c9c,2abfe087,CB,31-002,28,0,0,0,0,0,0,0,0,8,1,0,1,0,0.0,0.0,0.0,0,0,3,4,75.0,1,1,0,0,0
13,d0b3ceb9,43737c9c,2abfe087,GK,38-329,90,0,0,0,0,0,0,0,0,46,1,0,0,0,0.0,0.0,0.0,0,0,17,43,39.5,0,9,0,0,0
0,38ceb24a,8cabd787,d07537b9,"FW,CM,LW,LM",27-084,90,0,0,0,0,1,0,1,0,53,24,0,0,1,0.1,0.1,0.0,0,0,27,43,62.8,4,37,9,1,2
1,4bcf39f6,8cabd787,d07537b9,FW,25-196,90,0,0,0,0,1,1,0,0,27,33,0,0,1,0.0,0.0,0.2,3,0,19,22,86.4,1,16,5,0,1
2,83d074ff,8cabd787,d07537b9,"DM,CM",23-064,90,0,0,0,0,2,0,0,0,51,24,0,0,0,0.2,0.2,0.0,0,0,34,43,79.1,3,27,2,1,3
3,f230bc30,8cabd787,d07537b9,"CM,WB",22-325,61,0,0,0,0,1,0,0,0,27,21,2,0,0,0.0,0.0,0.0,2,0,16,19,84.2,2,18,4,0,1
4,ce5143da,8cabd787,d07537b9,"LW,FW",31-092,29,0,0,0,0,1,0,0,0,10,5,0,0,0,0.1,0.1,0.0,1,0,6,6,100.0,0,8,1,0,0
5,6c203af0,8cabd787,d07537b9,"DM,CM",25-180,90,0,0,0,0,2,0,1,0,59,18,1,2,0,0.1,0.1,0.0,1,0,49,52,94.2,1,42,2,1,1
6,bb5fbd2b,8cabd787,d07537b9,"WB,RW,RM",27-221,90,0,0,0,0,1,0,0,0,53,10,3,1,0,0.0,0.0,0.1,4,0,31,39,79.5,3,34,7,0,2
7,f4e433d4,8cabd787,d07537b9,"WB,RB,RW",21-149,90,0,0,0,0,2,0,0,0,60,15,2,0,1,0.0,0.0,0.0,2,0,42,53,79.2,2,54,16,3,4
8,1daec722,8cabd787,d07537b9,"CB,LB",23-219,90,0,0,0,0,0,0,1,0,94,15,3,2,1,0.0,0.0,0.1,1,0,76,88,86.4,9,65,7,0,1
9,282f75f3,8cabd787,d07537b9,CB,30-097,90,0,0,0,0,1,0,0,0,124,5,2,0,2,0.0,0.0,0.0,1,0,107,116,92.2,3,84,7,0,0
10,dad4b285,8cabd787,d07537b9,CB,30-042,90,0,0,0,0,0,0,1,0,97,16,4,1,2,0.0,0.0,0.0,0,0,79,87,90.8,4,60,5,0,0
11,6a713852,8cabd787,d07537b9,GK,24-100,90,0,0,0,0,0,0,0,0,45,0,0,0,0,0.0,0.0,0.0,0,0,36,43,83.7,1,23,0,0,0
0,07802f7f,8cabd787,8602292d,FW,29-218,78,0,0,0,0,0,0,0,0,23,27,3,0,1,0.0,0.0,0.0,0,0,9,13,69.2,0,11,0,0,3
1,be927d03,8cabd787,8602292d,RM,36-232,12,0,0,0,0,0,0,0,0,10,4,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,4,0,0,1
2,aed3a70f,8cabd787,8602292d,FW,26-058,90,1,0,0,0,1,1,1,0,28,36,0,0,1,0.5,0.5,0.2,1,0,10,14,71.4,0,17,2,0,0
3,0ef89a37,8cabd787,8602292d,"AM,FW",29-259,85,0,0,0,0,2,1,0,0,36,21,0,0,3,0.1,0.1,0.1,2,0,19,22,86.4,1,19,0,2,2
4,84c5ceea,8cabd787,8602292d,DM,18-241,5,0,0,0,0,0,0,0,0,5,4,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0
5,1544f145,8cabd787,8602292d,"CM,LM",20-274,90,0,0,0,0,1,0,0,0,35,33,4,1,1,0.2,0.2,0.0,2,0,19,21,90.5,1,25,5,1,1
6,90f91999,8cabd787,8602292d,"CM,DM",27-131,90,0,0,0,0,3,1,0,0,49,16,3,4,4,0.3,0.3,0.1,1,0,25,30,83.3,3,27,6,2,2
7,6f7d826d,8cabd787,8602292d,DM,23-293,71,0,0,0,0,0,0,1,0,40,13,2,0,1,0.0,0.0,0.0,3,0,29,33,87.9,0,20,2,1,2
8,6e7f1353,8cabd787,8602292d,"CM,DM",27-192,19,0,0,0,0,0,0,0,0,10,15,1,0,2,0.0,0.0,0.0,0,0,1,2,50.0,0,4,1,0,0
9,1b84dbe1,8cabd787,8602292d,LB,28-221,90,0,0,0,0,0,0,0,0,53,16,1,3,4,0.0,0.0,0.0,1,0,32,42,76.2,3,24,3,1,1
10,8397a50c,8cabd787,8602292d,CB,28-350,90,0,1,0,0,0,0,1,0,34,2,2,1,3,0.0,0.0,0.5,1,1,25,29,86.2,1,21,2,0,0
11,0313a347,8cabd787,8602292d,CB,24-126,90,0,0,0,0,0,0,0,0,39,1,0,0,1,0.0,0.0,0.0,1,0,29,32,90.6,0,27,1,0,0
12,2389cdc2,8cabd787,8602292d,RB,24-203,90,1,0,0,0,2,1,1,0,49,17,2,5,2,0.1,0.1,0.0,0,0,23,33,69.7,0,24,1,0,0
13,7956236f,8cabd787,8602292d,GK,29-177,90,0,0,0,0,0,0,1,0,33,0,0,0,0,0.0,0.0,0.0,1,1,22,32,68.8,0,14,0,1,1
0,6afaebf2,fd61d442,cd051869,FW,22-203,90,0,0,0,0,1,0,1,0,42,13,1,1,3,0.0,0.0,0.0,1,0,17,28,60.7,1,25,6,0,1
1,2500cef9,fd61d442,cd051869,"FW,LW",25-176,61,0,0,0,0,1,0,0,0,24,3,1,2,2,0.0,0.0,0.0,1,0,11,16,68.8,4,19,4,1,1
2,e09f279b,fd61d442,cd051869,FW,25-347,29,0,0,0,0,1,0,0,0,18,4,1,1,0,0.1,0.1,0.1,1,0,6,12,50.0,1,11,1,2,3
3,60344e4f,fd61d442,cd051869,RW,23-126,10,0,0,0,0,0,0,0,1,6,1,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,6,0,0,0
4,8449d35e,fd61d442,cd051869,CM,23-292,90,0,0,0,0,1,1,1,0,43,10,0,0,2,0.1,0.1,0.0,1,0,25,37,67.6,2,21,1,0,0
5,0f134faf,fd61d442,cd051869,CM,26-056,51,0,0,0,0,0,0,0,0,13,10,0,0,0,0.0,0.0,0.0,0,0,5,12,41.7,0,2,0,0,0
6,980522ec,fd61d442,cd051869,CM,30-012,39,0,0,0,0,0,0,0,0,34,6,1,0,0,0.0,0.0,0.1,2,0,15,30,50.0,2,22,0,1,3
7,df0a4c90,fd61d442,cd051869,DM,27-353,90,0,0,0,0,2,0,0,0,49,16,2,2,2,0.1,0.1,0.0,3,0,27,36,75.0,2,23,5,0,0
8,8a3c1dc7,fd61d442,cd051869,LB,24-233,90,0,0,0,0,0,0,0,0,52,17,3,1,7,0.0,0.0,0.0,0,0,26,38,68.4,0,28,5,0,2
9,e541326e,fd61d442,cd051869,CB,28-273,90,0,0,0,0,0,0,0,0,35,8,2,0,3,0.0,0.0,0.0,0,0,18,24,75.0,1,10,1,0,0
10,172e52d8,fd61d442,cd051869,CB,31-013,90,0,0,0,0,0,0,0,0,36,4,1,3,2,0.0,0.0,0.0,0,0,22,29,75.9,3,14,1,0,0
11,a8c0acb7,fd61d442,cd051869,RB,23-315,71,0,0,0,0,0,0,1,0,25,5,1,2,2,0.0,0.0,0.0,0,0,14,16,87.5,2,8,0,0,1
12,1137759d,fd61d442,cd051869,RB,25-024,19,0,0,0,0,0,0,0,0,16,5,0,1,0,0.0,0.0,0.0,0,0,8,12,66.7,1,10,0,1,1
13,98ea5115,fd61d442,cd051869,GK,26-164,90,0,0,0,0,0,0,0,0,56,0,0,0,0,0.0,0.0,0.0,0,0,25,48,52.1,0,17,0,0,0
0,4e9a0555,fd61d442,b2b47a98,FW,30-081,90,0,0,0,0,4,2,0,0,31,14,1,0,1,0.5,0.5,0.2,3,0,15,20,75.0,0,12,2,0,0
1,d56543a0,fd61d442,b2b47a98,"LW,LM,CM",28-002,89,0,1,0,0,3,1,0,0,76,8,2,0,2,0.2,0.2,0.5,11,1,52,64,81.3,14,60,23,0,0
2,862a1c15,fd61d442,b2b47a98,CM,28-016,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,2,1,0,0
3,de112b84,fd61d442,b2b47a98,RW,27-002,63,0,0,0,0,1,0,0,0,35,11,0,1,1,0.1,0.1,0.3,4,0,18,28,64.3,1,30,5,1,1
4,82518f62,fd61d442,b2b47a98,"DM,CM",24-102,27,0,0,0,0,3,0,0,0,40,16,3,0,2,0.4,0.4,0.0,2,0,25,29,86.2,1,30,2,1,1
5,c17bfb65,fd61d442,b2b47a98,"CM,RM,FW",25-196,90,1,0,0,0,2,1,0,0,55,14,4,0,1,0.1,0.1,0.0,3,0,30,35,85.7,5,45,5,1,3
6,a3b03921,fd61d442,b2b47a98,"CM,FW",22-190,82,1,0,0,0,3,1,0,0,37,18,1,0,0,0.5,0.5,0.0,1,0,25,29,86.2,2,28,4,1,1
7,450ab6fc,fd61d442,b2b47a98,CB,28-107,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0
8,3727dd3c,fd61d442,b2b47a98,DM,29-364,90,0,0,0,0,3,2,0,0,74,10,1,0,1,0.2,0.2,0.0,4,0,58,67,86.6,2,59,3,0,0
9,e514ab62,fd61d442,b2b47a98,"LB,WB",26-161,90,0,0,0,0,2,2,0,0,89,10,1,3,1,0.1,0.1,0.3,9,0,60,77,77.9,8,55,4,1,1
10,b2d31e83,fd61d442,b2b47a98,CB,29-293,90,0,0,0,0,0,0,0,0,62,13,1,2,3,0.0,0.0,0.0,1,0,43,51,84.3,2,28,1,0,0
11,c8aa95da,fd61d442,b2b47a98,CB,30-068,90,0,1,0,0,2,1,0,0,76,6,0,3,1,0.2,0.2,0.4,4,3,51,61,83.6,4,49,5,2,3
12,77cf6852,fd61d442,b2b47a98,"RB,WB",27-208,90,0,0,0,0,2,0,0,0,77,7,1,3,1,0.1,0.1,0.0,1,0,57,68,83.8,9,45,10,0,0
13,3a949a25,fd61d442,b2b47a98,GK,33-042,90,0,0,0,0,0,0,1,0,21,0,0,0,0,0.0,0.0,0.0,0,0,17,20,85.0,0,8,0,0,0
0,fa031b34,ab729bd6,d3fd31cc,FW,24-292,90,0,0,0,0,2,2,0,0,36,27,1,1,1,0.4,0.4,0.0,1,0,9,15,60.0,1,24,3,1,3
1,2bd83368,ab729bd6,d3fd31cc,LW,21-002,76,0,0,0,0,3,0,0,0,28,26,3,1,1,0.1,0.1,0.0,0,0,10,16,62.5,2,18,7,0,1
2,4468ec10,ab729bd6,d3fd31cc,"LW,RW",25-243,14,0,0,0,0,0,0,0,0,8,1,0,0,0,0.0,0.0,0.0,1,0,4,8,50.0,0,7,2,0,0
3,6ca5ec4b,ab729bd6,d3fd31cc,RW,25-299,87,0,0,0,0,0,0,0,0,33,17,0,2,0,0.0,0.0,0.0,3,0,15,23,65.2,2,27,1,1,2
4,ffa90327,ab729bd6,d3fd31cc,LW,26-299,3,0,0,0,0,0,0,0,0,3,4,0,1,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,1,0,0
5,50dc94ce,ab729bd6,d3fd31cc,CM,24-314,70,0,0,0,0,0,0,1,0,38,8,3,2,2,0.0,0.0,0.0,1,0,18,28,64.3,1,21,0,1,2
6,cea4ee8f,ab729bd6,d3fd31cc,"CM,AM",25-321,20,0,0,0,0,0,0,1,0,13,8,2,0,0,0.0,0.0,0.1,1,0,7,10,70.0,1,9,1,0,0
7,02b29014,ab729bd6,d3fd31cc,"CM,DM",29-056,90,0,0,0,0,0,0,0,0,50,25,2,2,2,0.0,0.0,0.1,2,0,27,35,77.1,3,33,1,1,3
8,cc700722,ab729bd6,d3fd31cc,DM,31-049,90,0,0,0,0,0,0,1,0,41,22,3,2,1,0.0,0.0,0.2,1,0,30,34,88.2,2,36,6,2,2
9,099e666f,ab729bd6,d3fd31cc,LB,24-348,90,0,0,0,0,1,0,0,0,42,11,0,2,1,0.2,0.2,0.0,0,0,26,33,78.8,3,22,0,0,1
10,c5b7c315,ab729bd6,d3fd31cc,CB,29-046,90,0,0,0,0,0,0,0,0,42,2,0,2,2,0.0,0.0,0.0,0,0,26,33,78.8,1,23,0,0,0
11,d0042ab9,ab729bd6,d3fd31cc,CB,25-127,90,0,0,0,0,0,0,0,0,53,11,1,2,0,0.0,0.0,0.0,0,0,35,45,77.8,0,31,0,0,0
12,0420d84f,ab729bd6,d3fd31cc,RB,33-138,90,0,0,0,0,0,0,0,0,42,15,3,3,1,0.0,0.0,0.0,0,0,23,32,71.9,2,20,1,0,0
13,4806ec67,ab729bd6,d3fd31cc,GK,27-356,90,0,0,0,0,0,0,0,0,42,0,0,0,0,0.0,0.0,0.0,0,0,24,37,64.9,0,16,0,0,0
0,3eb22ec9,ab729bd6,b8fd03ef,"RW,FW,CM",27-200,90,0,0,0,0,3,2,0,0,48,6,1,2,0,0.3,0.3,0.1,5,0,32,38,84.2,2,35,14,1,3
1,b400bde0,ab729bd6,b8fd03ef,"LW,FW",27-080,76,0,0,0,0,0,0,0,0,39,9,1,1,1,0.0,0.0,0.0,3,0,23,30,76.7,3,31,6,0,1
2,b66315ae,ab729bd6,b8fd03ef,FW,24-329,14,0,0,0,0,0,0,0,0,3,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0
3,ed1e53f3,ab729bd6,b8fd03ef,"LW,RW,FW",21-274,90,1,0,0,0,3,2,1,0,60,13,1,1,0,1.0,1.0,0.1,1,0,35,51,68.6,2,44,9,2,4
4,819b3158,ab729bd6,b8fd03ef,CM,31-125,76,0,0,0,0,0,0,0,0,47,9,3,1,1,0.0,0.0,0.1,1,0,31,38,81.6,2,27,8,2,2
5,892d5bb1,ab729bd6,b8fd03ef,RW,31-005,14,0,0,0,0,0,0,0,0,5,2,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,5,1,0,0
6,e46012d4,ab729bd6,b8fd03ef,CM,30-243,90,0,0,0,0,2,2,0,0,56,19,1,1,0,0.1,0.1,0.3,3,0,32,46,69.6,1,33,3,2,2
7,6434f10d,ab729bd6,b8fd03ef,DM,25-249,90,0,0,0,0,2,0,0,0,113,19,1,4,3,0.1,0.1,0.0,2,0,88,98,89.8,10,61,11,0,0
8,bd6351cd,ab729bd6,b8fd03ef,LB,27-275,90,0,0,0,0,1,1,0,0,97,12,3,2,3,0.0,0.0,0.0,4,0,67,85,78.8,8,68,6,3,5
9,119b9a8e,ab729bd6,b8fd03ef,CB,27-275,90,0,0,0,0,1,0,0,0,117,12,2,0,4,0.0,0.0,0.0,0,0,106,107,99.1,12,85,25,0,1
10,31c69ef1,ab729bd6,b8fd03ef,CB,24-288,90,0,0,0,0,0,0,0,0,109,9,1,2,0,0.0,0.0,0.0,1,0,99,102,97.1,3,79,16,0,1
11,5eecec3d,ab729bd6,b8fd03ef,RB,27-274,90,0,0,0,0,1,1,0,0,89,10,0,1,1,0.0,0.0,0.0,1,0,68,76,89.5,1,64,8,4,4
12,3bb7b8b4,ab729bd6,b8fd03ef,GK,28-193,90,0,0,0,0,0,0,1,0,34,0,0,0,0,0.0,0.0,0.0,0,0,24,33,72.7,0,21,0,0,0
0,ac05f970,b1dcaf8d,7c21e445,FW,31-336,89,0,1,0,0,2,1,1,0,40,13,1,1,2,0.1,0.1,0.9,5,1,15,26,57.7,1,29,4,1,2
1,aa8e289e,b1dcaf8d,7c21e445,"FW,RW",24-146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
2,82927de4,b1dcaf8d,7c21e445,LW,26-005,89,0,0,0,0,1,0,0,0,71,19,4,2,2,0.0,0.0,0.5,6,0,45,58,77.6,8,55,5,3,3
3,a712ca2b,b1dcaf8d,7c21e445,CB,25-049,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
4,79c84d1c,b1dcaf8d,7c21e445,RW,25-069,90,0,0,0,0,1,1,0,0,29,15,0,3,0,0.5,0.5,0.1,1,0,14,21,66.7,0,18,4,0,1
5,26f6dca8,b1dcaf8d,7c21e445,AM,29-012,90,0,0,0,0,2,1,0,0,65,9,0,1,0,0.3,0.3,0.0,3,0,52,59,88.1,7,50,7,1,2
6,1c7012b8,b1dcaf8d,7c21e445,DM,23-044,90,0,0,0,0,2,0,0,0,78,14,2,6,5,0.0,0.0,0.0,1,0,53,61,86.9,6,57,2,0,2
7,6613c819,b1dcaf8d,7c21e445,DM,27-000,90,1,0,0,0,2,1,0,0,40,9,0,4,1,0.7,0.7,0.5,2,0,24,33,72.7,1,24,1,0,0
8,4f974391,b1dcaf8d,7c21e445,LB,32-074,90,0,0,0,0,1,0,0,0,78,6,4,1,0,0.1,0.1,0.1,2,0,51,67,76.1,1,43,4,0,0
9,ce4246f5,b1dcaf8d,7c21e445,CB,27-123,90,0,0,0,0,1,0,0,0,62,8,2,2,4,0.4,0.4,0.0,0,0,34,39,87.2,2,29,0,0,0
10,3e9e06cb,b1dcaf8d,7c21e445,CB,31-297,90,0,0,0,0,1,0,0,0,37,4,1,1,0,0.1,0.1,0.0,0,0,17,24,70.8,0,15,0,0,0
11,9319781b,b1dcaf8d,7c21e445,RB,22-034,90,0,0,0,0,0,0,0,0,36,6,2,1,1,0.0,0.0,0.0,1,0,13,28,46.4,1,22,2,0,1
12,9328b835,b1dcaf8d,7c21e445,GK,36-315,90,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0,0,21,30,70.0,0,23,0,0,0
0,e7aa9d7c,b1dcaf8d,8cec06e1,FW,19-223,90,0,0,0,0,4,0,0,0,31,22,1,0,0,0.4,0.4,0.0,1,0,13,18,72.2,1,19,2,1,3
1,169fd162,b1dcaf8d,8cec06e1,AM,26-032,80,0,0,0,0,2,0,0,0,53,6,1,0,0,0.1,0.1,0.1,4,0,40,46,87.0,2,37,8,0,0
2,b561db50,b1dcaf8d,8cec06e1,AM,30-298,10,0,0,0,0,1,0,0,0,11,1,1,1,0,0.0,0.0,0.0,1,0,3,5,60.0,1,8,3,0,2
3,77e39b04,b1dcaf8d,8cec06e1,AM,22-060,59,0,0,0,0,1,0,0,0,34,19,0,1,2,0.1,0.1,0.0,1,0,21,27,77.8,2,22,5,3,5
4,7fcc71d8,b1dcaf8d,8cec06e1,"RW,AM",26-129,31,0,0,0,0,1,0,0,0,21,2,0,0,0,0.0,0.0,0.1,3,0,12,17,70.6,4,11,4,0,1
5,5a7301ae,b1dcaf8d,8cec06e1,DM,26-318,90,0,0,0,0,0,0,0,0,75,11,2,1,0,0.0,0.0,0.0,5,0,65,71,91.5,3,44,4,0,0
6,44bfb6c5,b1dcaf8d,8cec06e1,DM,24-351,90,0,0,0,0,1,1,0,0,114,23,2,3,1,0.0,0.0,0.1,1,0,89,102,87.3,7,77,10,1,1
7,9ae9eaea,b1dcaf8d,8cec06e1,WB,33-008,75,0,0,0,0,1,0,0,0,74,4,2,1,2,0.0,0.0,0.3,3,0,48,61,78.7,3,40,4,0,2
8,7ba2eaa9,b1dcaf8d,8cec06e1,LW,21-355,15,0,0,0,0,1,0,0,0,19,2,0,0,0,0.0,0.0,0.0,2,0,12,18,66.7,2,16,8,0,0
9,9a71e978,b1dcaf8d,8cec06e1,"WB,RB",20-040,90,0,0,0,0,0,0,0,0,55,15,3,1,3,0.0,0.0,0.0,0,0,29,44,65.9,1,27,3,0,4
10,9fbbcf39,b1dcaf8d,8cec06e1,"CB,LB",31-338,90,0,0,0,0,0,0,0,0,73,6,1,2,0,0.0,0.0,0.0,2,0,59,63,93.7,8,34,3,0,0
