,player_id,match_id,team_id,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_completed,passes_offsides,passes_oob,passes_intercepted,passes_blocked
1,169fd162,49b3afe3,8cec06e1,LW,25-270,90,27,27,0,0,0,9,0,1,0,0,0,0,23,1,3,5,22,0,0,0,19,1,2,0,0
2,9a28eba4,49b3afe3,8cec06e1,RW,25-271,75,9,9,0,0,0,1,0,1,0,0,0,0,5,3,1,4,5,0,0,0,4,0,0,2,1
3,7fcc71d8,49b3afe3,8cec06e1,RW,26-002,15,3,2,1,0,0,1,0,0,1,0,0,0,2,1,0,0,2,0,0,1,3,0,0,0,0
4,f5a00fa4,49b3afe3,8cec06e1,DM,35-045,88,29,23,6,4,0,7,2,0,2,1,0,1,16,4,9,3,20,5,0,0,20,0,1,2,1
5,44bfb6c5,49b3afe3,8cec06e1,DM,24-224,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5a7301ae,49b3afe3,8cec06e1,DM,26-191,90,28,26,2,2,0,5,1,0,0,0,0,0,22,4,2,9,15,3,0,0,23,0,0,1,0
7,9b398aea,49b3afe3,8cec06e1,WB,20-139,82,37,25,12,1,0,7,0,0,0,0,0,0,16,12,9,20,2,4,11,0,28,0,0,5,0
8,9a71e978,49b3afe3,8cec06e1,WB,19-278,8,3,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,3,0,0,0,0
9,d04b94db,49b3afe3,8cec06e1,WB,27-341,90,26,12,14,0,0,4,0,0,0,0,0,0,8,7,11,3,8,1,14,0,20,0,0,0,0
10,9fbbcf39,49b3afe3,8cec06e1,CB,31-211,90,30,28,2,2,0,5,0,0,0,0,0,0,16,4,10,22,4,4,0,0,20,0,1,2,1
11,2928dca2,49b3afe3,8cec06e1,CB,28-240,90,28,27,1,1,0,3,4,0,0,0,0,0,15,4,9,1,24,3,0,0,25,0,0,0,0
12,d0f72bf1,49b3afe3,8cec06e1,CB,24-153,90,29,28,1,1,0,7,0,0,0,0,0,0,16,4,9,17,9,2,0,0,20,0,1,2,2
13,903b6e8b,49b3afe3,8cec06e1,GK,28-279,90,31,15,16,3,0,0,0,0,0,0,0,0,12,1,18,2,18,0,0,8,17,0,1,0,0
0,ab070c55,4d1b6f6f,47c64c55,FW,30-324,90,29,27,2,0,0,9,0,0,0,0,0,0,17,8,4,1,20,1,1,0,21,0,0,2,1
1,0562b7f1,4d1b6f6f,47c64c55,"LW,LM",23-280,90,42,42,0,0,1,9,0,2,0,0,0,0,32,7,3,8,28,2,0,2,30,0,0,2,4
2,c4486bac,4d1b6f6f,47c64c55,RW,19-315,66,38,36,2,2,0,3,1,5,0,0,0,0,28,1,9,34,3,0,0,0,29,1,1,2,0
3,b2bc3b1f,4d1b6f6f,47c64c55,"RM,RW",28-347,24,14,12,2,0,0,0,0,2,0,0,0,0,10,3,1,1,11,0,2,0,10,0,0,0,0
4,cee31595,4d1b6f6f,47c64c55,"CM,DM",34-016,90,78,74,4,2,0,9,1,1,1,0,1,0,52,9,17,16,56,1,0,1,62,0,2,1,3
5,c2731c10,4d1b6f6f,47c64c55,CM,21-259,85,56,54,2,1,0,7,1,3,1,0,1,0,42,9,5,2,52,2,0,0,45,0,2,2,0
6,50e6dc35,4d1b6f6f,47c64c55,AM,24-117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2ce2508a,4d1b6f6f,47c64c55,DM,30-199,72,54,52,2,1,0,6,2,2,1,1,0,0,35,10,9,9,39,4,0,0,44,0,0,2,0
8,3312f911,4d1b6f6f,47c64c55,CM,28-304,18,8,8,0,0,0,1,0,0,0,0,0,0,6,1,1,6,2,0,0,0,7,0,0,0,0
9,5cbd1eb0,4d1b6f6f,47c64c55,LB,22-052,90,63,52,11,0,0,4,0,3,0,0,0,0,36,13,14,47,3,2,11,0,51,0,1,1,1
10,d0706b27,4d1b6f6f,47c64c55,CB,21-102,90,114,112,2,2,0,6,3,0,0,0,0,0,96,6,12,24,80,8,0,1,103,1,1,3,0
11,e34fc66d,4d1b6f6f,47c64c55,CB,25-145,90,103,101,2,2,0,1,3,0,0,0,0,0,86,6,11,10,89,4,0,0,96,0,0,0,0
12,8a7ff278,4d1b6f6f,47c64c55,RB,31-359,90,105,100,5,1,0,6,0,1,0,0,0,0,90,7,8,4,93,2,4,0,99,0,2,1,0
13,ab13a5aa,4d1b6f6f,47c64c55,GK,34-286,90,17,13,4,1,0,0,0,0,0,0,0,0,13,1,3,2,10,0,0,5,14,0,1,0,0
0,2b16cb1a,4d1b6f6f,b2b47a98,FW,24-225,80,14,14,0,0,0,6,1,0,0,0,0,0,10,3,1,1,13,0,0,0,7,0,1,1,3
1,c17bfb65,4d1b6f6f,b2b47a98,FW,25-070,10,5,5,0,0,0,2,0,0,0,0,0,0,4,1,0,1,3,0,0,0,4,0,0,0,0
2,c596fcb0,4d1b6f6f,b2b47a98,FW,29-238,90,17,17,0,0,0,13,0,0,0,0,0,0,8,7,2,0,11,2,0,1,12,0,0,0,1
3,d56543a0,4d1b6f6f,b2b47a98,CM,27-241,65,9,8,1,1,0,4,0,1,0,0,0,0,3,1,5,1,7,1,0,0,5,1,0,0,2
4,862a1c15,4d1b6f6f,b2b47a98,CM,27-255,25,9,9,0,0,0,4,0,2,0,0,0,0,5,1,3,8,0,1,0,0,4,0,0,0,2
5,c951a6df,4d1b6f6f,b2b47a98,CM,26-215,90,22,21,1,0,0,9,0,0,0,0,0,0,9,3,10,2,13,6,0,0,14,0,0,0,1
6,a2b105e0,4d1b6f6f,b2b47a98,DM,23-358,65,26,23,3,2,0,8,0,0,0,0,0,0,15,7,4,2,20,2,0,0,21,0,0,0,1
7,a3b03921,4d1b6f6f,b2b47a98,DM,22-064,25,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,0,0,0,0
8,71ef519e,4d1b6f6f,b2b47a98,WB,32-043,90,32,20,12,2,0,8,6,1,7,1,6,0,7,5,20,22,5,2,3,0,18,0,0,0,2
9,758dd7f0,4d1b6f6f,b2b47a98,WB,27-171,90,23,19,4,0,0,5,0,0,0,0,0,0,9,7,7,4,12,3,4,0,15,1,1,1,0
10,2b91cf8e,4d1b6f6f,b2b47a98,CB,32-027,90,19,18,1,1,0,4,0,2,0,0,0,0,9,5,5,11,2,3,0,0,10,0,0,0,0
11,450ab6fc,4d1b6f6f,b2b47a98,CB,27-346,90,15,15,0,0,0,6,1,0,0,0,0,0,4,3,8,0,10,1,0,0,10,0,1,0,0
12,77cf6852,4d1b6f6f,b2b47a98,CB,27-082,90,27,18,9,1,0,4,2,0,0,0,0,0,10,4,13,1,16,1,8,1,19,0,0,0,0
13,cde3309f,4d1b6f6f,b2b47a98,GK,31-015,90,32,12,20,8,0,1,2,0,0,0,0,0,2,0,30,3,27,0,0,1,15,1,0,0,0
0,b318a643,6985d123,d3fd31cc,FW,32-037,90,16,15,1,0,0,8,1,2,0,0,0,0,3,9,4,4,4,4,0,0,11,0,0,1,0
1,4468ec10,6985d123,d3fd31cc,"AM,LM",25-117,76,31,30,1,1,0,10,0,4,0,0,0,0,22,4,5,4,26,0,0,1,26,0,1,0,0
2,6ca5ec4b,6985d123,d3fd31cc,LM,25-173,14,5,5,0,0,0,2,0,0,0,0,0,0,3,2,0,1,4,0,0,0,4,0,0,0,1
3,2bd83368,6985d123,d3fd31cc,LM,20-241,59,28,28,0,0,0,8,0,0,0,0,0,0,22,5,1,2,25,0,0,1,25,0,0,0,1
4,fa031b34,6985d123,d3fd31cc,AM,24-166,31,7,5,2,0,0,1,0,0,0,0,0,0,6,0,1,0,7,0,0,0,6,0,0,0,0
5,b28bbd58,6985d123,d3fd31cc,RM,30-099,90,36,31,5,0,0,13,6,4,3,3,0,0,18,7,11,24,9,2,1,0,25,0,1,1,2
6,cc700722,6985d123,d3fd31cc,DM,30-288,90,45,41,4,2,0,11,0,0,0,0,0,0,28,6,11,3,39,1,1,0,38,0,1,0,1
7,9228b07c,6985d123,d3fd31cc,DM,23-115,90,29,28,1,0,0,9,1,0,0,0,0,0,20,7,2,6,21,0,0,0,24,0,2,0,1
8,1b84dbe1,6985d123,d3fd31cc,LB,28-095,90,62,44,18,5,0,15,0,7,0,0,0,0,24,21,17,34,3,8,13,1,45,0,1,2,3
9,9f7c837d,6985d123,d3fd31cc,CB,23-281,90,37,36,1,1,0,7,0,0,0,0,0,0,27,5,5,2,33,1,0,0,30,0,4,1,0
10,c5b7c315,6985d123,d3fd31cc,CB,28-285,90,58,58,0,0,0,9,3,0,0,0,0,0,30,9,19,7,41,6,0,0,42,0,1,2,1
11,0420d84f,6985d123,d3fd31cc,RB,33-012,90,54,48,6,0,0,11,1,6,0,0,0,0,23,8,23,8,32,5,6,0,40,0,1,1,3
12,4806ec67,6985d123,d3fd31cc,GK,27-230,90,36,24,12,4,0,1,2,0,0,0,0,0,14,2,20,25,7,0,0,4,20,1,4,0,0
0,43458538,6985d123,2abfe087,FW,29-281,90,26,23,3,0,0,9,0,1,0,0,0,0,18,5,3,2,18,3,0,1,19,0,0,2,0
1,71b47ab9,6985d123,2abfe087,"LM,LW",22-186,90,34,30,4,1,0,6,2,3,3,1,2,0,16,8,10,7,23,1,0,0,22,0,0,2,3
2,5aaef9ef,6985d123,2abfe087,"CM,DM",34-239,90,41,41,0,0,0,9,0,0,0,0,0,0,27,5,9,6,28,4,0,0,31,0,2,1,2
3,17d45fb2,6985d123,2abfe087,CM,26-214,63,34,31,3,2,0,8,0,2,1,0,0,0,20,9,5,5,26,2,0,0,24,0,0,1,4
4,e8832875,6985d123,2abfe087,AM,20-027,27,14,14,0,0,0,5,0,1,0,0,0,0,7,3,4,3,9,1,0,0,10,0,1,1,0
5,bfdb33aa,6985d123,2abfe087,RM,23-240,63,20,20,0,0,0,4,0,2,0,0,0,0,12,6,2,1,15,3,0,1,12,0,0,3,0
6,2c44a35d,6985d123,2abfe087,RW,23-342,27,8,8,0,0,0,3,0,1,0,0,0,0,3,4,1,0,6,0,0,0,5,0,0,0,2
7,2acd49b9,6985d123,2abfe087,DM,32-068,90,39,39,0,0,0,4,1,1,0,0,0,0,21,6,12,5,27,6,0,0,30,0,0,1,0
8,de0f152c,6985d123,2abfe087,LB,27-294,90,54,40,14,2,0,8,1,3,1,1,0,0,24,13,17,31,6,3,11,0,37,0,1,1,1
9,89e4b358,6985d123,2abfe087,CB,32-259,90,44,39,5,0,0,5,1,1,0,0,0,0,30,6,8,11,22,2,5,0,39,0,0,1,0
10,7ed4921e,6985d123,2abfe087,CB,28-052,90,44,44,0,0,0,1,0,0,0,0,0,0,34,1,9,6,35,3,0,0,39,0,1,0,0
11,3631ad41,6985d123,2abfe087,RB,21-046,75,58,38,20,2,0,5,0,2,0,0,0,0,23,17,18,3,33,3,18,0,44,0,1,1,2
12,93cf32a8,6985d123,2abfe087,RB,31-210,15,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
13,d0b3ceb9,6985d123,2abfe087,GK,38-203,90,34,20,14,3,0,0,1,0,0,0,0,0,12,1,21,29,1,0,0,3,21,0,1,0,0
0,ab651565,d5164fbe,33c895d4,FW,27-231,88,36,28,8,1,0,1,3,4,5,2,3,0,14,11,11,2,32,2,0,0,20,1,2,2,3
1,68c720b5,d5164fbe,33c895d4,FW,24-255,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
2,97220da2,d5164fbe,33c895d4,FW,20-043,78,14,13,1,0,0,4,0,1,0,0,0,0,5,4,5,0,7,4,0,0,10,0,0,0,0
3,f2bf1b0f,d5164fbe,33c895d4,FW,25-102,12,6,6,0,0,0,1,0,0,0,0,0,0,4,2,0,0,6,0,0,0,6,0,0,0,0
4,68dc0dac,d5164fbe,33c895d4,LM,27-080,90,33,32,1,0,0,7,1,3,0,0,0,0,20,7,6,7,21,1,1,1,24,0,0,1,3
5,1ecb65be,d5164fbe,33c895d4,RM,32-221,73,17,17,0,0,0,2,0,1,0,0,0,0,10,4,3,2,14,1,0,0,11,0,0,0,3
6,97333cf5,d5164fbe,33c895d4,RM,29-207,17,15,15,0,0,0,1,1,0,0,0,0,0,11,4,0,2,12,1,0,0,10,0,0,2,2
7,11ff3d56,d5164fbe,33c895d4,DM,22-229,90,46,46,0,0,0,3,0,0,0,0,0,0,35,6,5,3,43,0,0,0,40,0,1,2,0
8,4b511457,d5164fbe,33c895d4,DM,30-029,90,63,60,3,3,0,7,3,1,0,0,0,0,43,6,14,5,51,4,0,0,54,0,0,1,0
9,6dfd8f05,d5164fbe,33c895d4,LB,24-031,90,39,31,8,0,0,2,1,2,1,0,1,0,22,11,6,26,3,2,7,1,26,0,2,1,3
10,0b33f6ad,d5164fbe,33c895d4,CB,22-189,90,68,66,2,1,0,10,1,0,0,0,0,0,47,4,17,56,3,6,0,1,51,0,3,2,1
11,4115ce4e,d5164fbe,33c895d4,CB,25-194,90,51,48,3,2,0,4,1,0,0,0,0,0,36,5,10,9,38,3,0,0,42,0,2,0,0
12,afed6722,d5164fbe,33c895d4,RB,18-345,90,79,54,25,2,0,5,0,5,0,0,0,0,38,18,23,5,47,4,23,0,56,0,1,5,3
13,36c2ca73,d5164fbe,33c895d4,GK,31-324,90,36,29,7,3,0,2,0,0,0,0,0,0,22,2,12,3,25,0,0,7,28,0,1,0,0
0,4e9a0555,d5164fbe,943e8050,FW,29-320,89,22,20,2,0,0,8,0,1,0,0,0,0,5,10,7,1,8,6,0,1,10,0,0,0,0
1,0d4ceb32,d5164fbe,943e8050,FW,29-175,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2,47369df8,d5164fbe,943e8050,"FW,CM,RM",25-308,90,25,25,0,0,0,2,0,2,0,0,0,0,11,6,8,1,18,4,0,0,17,0,2,2,0
3,beb391dd,d5164fbe,943e8050,"LM,FW",25-026,77,15,14,1,0,0,4,1,1,1,1,0,0,10,2,3,10,4,0,0,0,10,0,0,2,0
4,f72293fc,d5164fbe,943e8050,RM,30-361,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,74e12f1e,d5164fbe,943e8050,CM,32-120,69,24,24,0,0,0,7,0,0,0,0,0,0,14,5,5,0,18,3,0,0,20,0,0,0,1
6,4ab53cdb,d5164fbe,943e8050,FW,32-086,21,3,3,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0
7,495945ef,d5164fbe,943e8050,CM,31-205,90,33,27,6,5,0,3,0,3,0,0,0,0,12,10,11,1,31,1,0,0,21,0,1,3,0
8,fc15fb84,d5164fbe,943e8050,"RM,LM",21-335,90,29,26,3,1,0,12,1,1,1,1,0,0,16,4,9,22,1,2,1,0,17,1,1,3,3
9,cc2d7ad5,d5164fbe,943e8050,LB,28-035,90,40,28,12,0,0,2,0,1,0,0,0,0,16,12,12,22,1,3,12,0,31,0,1,1,0
10,15ea812b,d5164fbe,943e8050,CB,28-338,90,30,30,0,0,0,5,1,0,0,0,0,0,5,6,19,7,14,7,0,0,16,0,1,1,0
11,a8c19eb8,d5164fbe,943e8050,CB,20-176,90,29,28,1,1,0,4,0,0,0,0,0,0,11,4,14,1,20,5,0,0,20,0,2,0,1
12,9a9c05db,d5164fbe,943e8050,RB,32-136,90,35,24,11,0,0,5,0,4,0,0,0,0,8,13,14,0,19,2,11,0,20,0,3,1,1
13,4b40d9ca,d5164fbe,943e8050,GK,29-187,90,31,16,15,4,0,3,0,0,0,0,0,0,2,1,28,0,26,0,0,2,16,0,2,0,0
0,4bcf39f6,dc93611c,d07537b9,FW,25-070,57,6,5,1,0,0,1,0,0,0,0,0,0,6,0,0,1,5,0,0,0,4,1,0,1,0
1,1d5cab82,dc93611c,d07537b9,AM,23-295,33,11,11,0,0,0,3,0,0,0,0,0,0,10,0,1,0,11,0,0,0,6,0,1,0,1
2,38ceb24a,dc93611c,d07537b9,FW,26-323,90,36,32,4,0,0,3,2,2,0,0,0,0,25,4,7,6,29,0,0,0,31,0,0,0,1
3,f230bc30,dc93611c,d07537b9,CM,22-199,90,47,46,1,1,0,7,0,1,0,0,0,0,36,7,4,17,28,0,0,1,36,0,0,0,3
4,8aec0537,dc93611c,d07537b9,CM,30-130,71,38,37,1,0,0,3,0,1,1,0,1,0,30,4,4,4,33,0,0,0,35,0,0,0,1
5,83d074ff,dc93611c,d07537b9,CM,22-303,19,9,7,2,1,0,0,1,1,1,0,1,0,7,0,2,2,7,0,0,0,7,0,1,0,0
6,99813635,dc93611c,d07537b9,DM,33-166,90,39,39,0,0,0,6,0,0,0,0,0,0,33,5,1,13,25,0,0,0,35,0,0,2,2
7,1daec722,dc93611c,d07537b9,"WB,LB",23-093,90,56,45,11,1,0,5,1,1,0,0,0,0,39,13,4,38,6,1,10,1,45,0,0,0,6
8,bb5fbd2b,dc93611c,d07537b9,"WB,FW",27-095,90,31,25,6,0,0,8,4,1,5,0,3,0,21,4,6,24,6,0,1,0,21,0,0,2,1
9,b2d31e83,dc93611c,d07537b9,CB,29-167,56,41,38,3,2,0,5,1,0,0,0,0,0,33,2,6,34,6,0,0,0,32,0,1,1,2
10,f4e433d4,dc93611c,d07537b9,RB,21-023,34,18,15,3,0,0,3,0,2,0,0,0,0,10,5,3,3,12,0,3,0,12,0,0,0,2
11,282f75f3,dc93611c,d07537b9,CB,29-336,90,87,87,0,0,1,6,1,0,0,0,0,0,68,3,16,3,76,3,0,0,74,1,2,5,0
12,dad4b285,dc93611c,d07537b9,CB,29-281,90,37,33,4,0,0,1,1,0,0,0,0,0,25,6,6,1,32,1,3,0,33,0,2,0,0
13,6a713852,dc93611c,d07537b9,GK,23-339,90,75,71,4,1,0,12,4,0,0,0,0,0,51,3,21,9,54,0,0,10,63,0,3,1,1
0,ed1e53f3,dc93611c,b8fd03ef,"FW,LW",21-148,90,38,31,7,1,0,1,3,1,4,0,1,0,26,5,7,35,2,1,0,0,32,0,1,1,0
1,b0b4fd3e,dc93611c,b8fd03ef,LW,26-043,76,27,27,0,0,1,1,0,1,0,0,0,0,26,1,0,3,24,0,0,0,24,0,1,0,1
2,e46012d4,dc93611c,b8fd03ef,"FW,LW",30-117,14,16,16,0,0,1,0,1,0,0,0,0,0,13,1,2,2,13,1,0,0,14,0,0,1,1
3,b66315ae,dc93611c,b8fd03ef,RW,24-203,86,37,37,0,0,0,3,0,0,0,0,0,0,34,0,3,5,30,1,0,0,32,0,1,2,0
4,892d5bb1,dc93611c,b8fd03ef,RW,30-244,4,8,8,0,0,0,4,0,0,0,0,0,0,6,0,2,7,0,0,0,0,8,0,0,0,0
5,819b3158,dc93611c,b8fd03ef,CM,30-364,74,36,34,2,0,1,1,2,0,2,2,0,0,25,7,4,9,27,0,0,0,32,0,1,2,0
6,101da2b5,dc93611c,b8fd03ef,"DM,CM",36-172,16,16,16,0,0,0,4,0,0,0,0,0,0,16,0,0,4,12,0,0,0,13,0,0,2,0
7,3eb22ec9,dc93611c,b8fd03ef,"CM,AM",27-074,90,44,42,2,2,1,5,0,2,0,0,0,0,39,3,2,41,3,0,0,0,39,0,0,0,2
8,6434f10d,dc93611c,b8fd03ef,DM,25-123,90,58,56,2,2,1,2,2,0,0,0,0,0,45,5,8,10,46,2,0,0,53,0,0,1,0
9,bd6351cd,dc93611c,b8fd03ef,LB,27-149,90,74,64,10,1,0,2,4,1,0,0,0,0,54,10,10,7,58,0,9,0,67,0,0,3,1
10,119b9a8e,dc93611c,b8fd03ef,CB,27-149,90,59,58,1,1,0,1,1,0,0,0,0,0,47,4,8,41,16,1,0,0,53,0,1,1,0
11,31c69ef1,dc93611c,b8fd03ef,CB,24-162,90,56,54,2,2,0,2,0,0,0,0,0,0,48,3,5,10,44,1,0,0,49,0,1,0,3
12,86dd77d1,dc93611c,b8fd03ef,RB,31-148,90,69,61,8,1,0,2,1,1,0,0,0,0,43,6,20,1,57,3,7,0,55,1,2,1,1
13,3bb7b8b4,dc93611c,b8fd03ef,GK,28-067,90,37,28,9,1,0,2,0,0,0,0,0,0,23,2,12,29,1,0,0,6,31,0,1,0,0
0,ac05f970,70c508ee,7c21e445,FW,31-210,90,17,17,0,0,1,3,0,2,0,0,0,0,13,0,4,5,12,0,0,0,12,0,0,1,3
1,82927de4,70c508ee,7c21e445,LW,25-244,90,32,32,0,0,0,5,1,1,0,0,0,0,24,5,3,1,29,0,0,0,23,0,0,2,0
2,79c84d1c,70c508ee,7c21e445,RW,24-308,89,17,16,1,0,0,0,2,3,1,1,0,0,11,1,5,13,3,1,0,0,13,0,0,1,0
3,3e9e06cb,70c508ee,7c21e445,CB,31-171,1,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,3,0,0,0,0
4,5a04fd92,70c508ee,7c21e445,AM,26-075,84,28,27,1,0,0,7,0,1,0,0,0,0,19,5,4,1,25,1,0,0,24,0,0,2,1
5,26f6dca8,70c508ee,7c21e445,"AM,RW",28-251,6,5,5,0,0,0,1,0,0,0,0,0,0,4,1,0,1,3,1,0,0,5,0,0,0,0
6,1c7012b8,70c508ee,7c21e445,DM,22-283,90,42,42,0,0,0,4,2,0,0,0,0,0,32,4,6,5,33,3,0,0,38,1,0,0,0
7,6613c819,70c508ee,7c21e445,DM,26-239,90,38,37,1,1,0,4,0,0,0,0,0,0,28,3,7,6,30,0,0,0,30,0,1,0,2
8,4f974391,70c508ee,7c21e445,LB,31-313,90,63,52,11,2,0,6,1,4,1,0,1,0,37,9,17,51,1,1,8,0,45,0,3,4,1
9,74b2cd7e,70c508ee,7c21e445,CB,33-154,90,40,40,0,0,0,3,0,0,0,0,0,0,28,2,10,22,12,5,0,0,32,0,0,1,0
10,ce4246f5,70c508ee,7c21e445,CB,26-362,90,43,42,1,0,0,4,1,0,0,0,0,0,29,7,7,6,31,2,1,0,35,0,4,0,0
11,9319781b,70c508ee,7c21e445,RB,21-273,90,56,43,13,1,0,4,3,1,0,0,0,0,29,7,20,7,34,1,12,1,42,0,1,1,0
12,9328b835,70c508ee,7c21e445,GK,36-189,90,31,28,3,0,0,1,2,0,0,0,0,0,16,2,13,2,15,0,0,12,24,0,1,0,0
0,21a66f6a,70c508ee,361ca564,FW,28-088,90,26,25,1,0,0,5,2,1,0,0,0,0,20,2,4,1,23,2,0,0,21,0,1,0,1
1,92e7e919,70c508ee,361ca564,LW,29-108,90,47,41,6,2,0,11,0,2,4,1,3,0,35,3,9,7,40,0,0,0,37,0,0,1,1
2,2b622f01,70c508ee,361ca564,RW,29-072,89,45,43,2,1,0,6,0,0,0,0,0,0,37,2,6,3,37,1,1,0,32,0,0,2,3
3,a29b1131,70c508ee,361ca564,RW,24-016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5cdddffa,70c508ee,361ca564,AM,24-300,83,52,50,2,1,0,6,1,1,0,0,0,0,45,6,1,1,51,0,0,0,45,0,0,3,0
5,d7553721,70c508ee,361ca564,AM,25-198,7,9,9,0,0,0,2,1,0,0,0,0,0,6,1,2,8,1,0,0,0,5,0,0,1,2
6,6250083a,70c508ee,361ca564,DM,21-038,90,88,86,2,1,0,9,2,0,0,0,0,0,72,6,10,5,78,3,1,0,79,0,1,2,2
7,8b04d6c1,70c508ee,361ca564,DM,26-080,90,98,96,2,2,0,14,2,0,0,0,0,0,76,9,13,19,71,6,0,0,89,0,2,0,0
8,3353737a,70c508ee,361ca564,LB,24-312,83,43,37,6,0,0,6,1,6,0,0,0,0,22,8,13,34,2,1,6,0,31,0,0,1,5
9,7b5ab7f2,70c508ee,361ca564,LB,20-255,7,9,8,1,1,0,0,0,0,0,0,0,0,8,1,0,9,0,0,0,0,9,0,0,0,0
10,ac861941,70c508ee,361ca564,CB,27-282,90,101,99,2,1,0,7,1,0,0,0,0,0,85,6,10,21,71,4,1,0,95,0,2,1,0
11,a3d94a58,70c508ee,361ca564,CB,23-180,90,74,72,2,1,0,8,2,0,0,0,0,0,57,8,9,2,66,2,1,0,65,0,0,0,0
12,df8b52a5,70c508ee,361ca564,RB,22-283,90,48,37,11,1,0,9,0,0,0,0,0,0,28,13,7,10,25,2,10,0,39,0,0,2,3
13,8f62b6ee,70c508ee,361ca564,GK,34-302,90,22,14,8,1,0,1,0,0,0,0,0,0,10,0,12,15,2,0,0,3,14,0,2,0,0
0,6afaebf2,b5c25937,cd051869,FW,22-078,56,10,10,0,0,0,4,1,0,0,0,0,0,8,0,2,10,0,0,0,0,5,0,0,1,3
1,82c215a0,b5c25937,cd051869,FW,22-128,34,5,5,0,0,0,2,0,0,0,0,0,0,2,3,0,0,3,1,0,1,2,0,1,2,0
2,e09f279b,b5c25937,cd051869,FW,25-222,90,24,22,2,0,0,9,0,0,2,1,0,0,15,5,4,3,19,0,0,1,17,0,0,3,0
3,0f134faf,b5c25937,cd051869,CM,25-296,90,70,59,11,5,0,6,9,5,6,2,4,0,32,5,33,16,49,3,0,1,46,2,5,2,1
4,2944f86f,b5c25937,cd051869,CM,23-296,75,40,39,1,0,0,5,1,1,0,0,0,0,31,3,6,4,33,1,1,0,34,0,0,1,1
5,f7b1d4e0,b5c25937,cd051869,CM,28-048,15,9,9,0,0,0,2,0,0,0,0,0,0,3,1,5,0,7,1,0,0,4,0,1,1,0
6,df0a4c90,b5c25937,cd051869,DM,27-228,90,50,45,5,1,0,14,0,0,0,0,0,0,35,7,8,5,38,4,1,0,42,0,0,2,1
7,8a3c1dc7,b5c25937,cd051869,WB,24-108,90,39,38,1,0,0,4,1,2,0,0,0,0,22,7,10,28,2,8,1,0,26,0,0,4,2
8,1137759d,b5c25937,cd051869,WB,24-264,90,47,43,4,0,1,5,1,3,0,0,0,0,25,11,11,6,36,0,4,1,29,0,1,4,3
9,e541326e,b5c25937,cd051869,CB,28-148,45,37,35,2,0,0,6,2,0,0,0,0,0,28,5,4,24,6,1,2,1,33,0,0,1,1
10,a8c0acb7,b5c25937,cd051869,CB,23-190,45,20,18,2,0,0,7,0,1,0,0,0,0,9,6,5,0,12,1,2,0,14,0,0,1,1
11,172e52d8,b5c25937,cd051869,CB,30-253,90,49,49,0,0,0,5,0,0,0,0,0,0,27,11,11,4,36,7,0,0,38,0,0,1,1
12,0db5d2c8,b5c25937,cd051869,CB,31-184,90,56,44,12,1,0,7,3,2,0,0,0,0,35,6,15,1,38,4,11,0,44,0,1,2,0
13,98ea5115,b5c25937,cd051869,GK,26-039,90,42,35,7,1,0,1,4,0,0,0,0,0,26,5,11,6,34,0,0,2,37,0,1,0,0
0,45963054,b5c25937,a2d435b3,FW,34-286,45,5,5,0,0,0,1,0,0,0,0,0,0,3,1,1,0,4,0,0,0,3,0,0,1,0
1,ca45605e,b5c25937,a2d435b3,FW,23-015,45,7,7,0,0,0,2,0,0,0,0,0,0,4,1,2,2,3,2,0,0,7,0,0,0,0
2,c92e1a31,b5c25937,a2d435b3,FW,25-021,90,28,28,0,0,0,9,1,3,0,0,0,0,14,9,5,27,0,1,0,0,18,0,2,3,2
3,ee38d9c5,b5c25937,a2d435b3,AM,24-335,77,26,19,7,4,0,2,0,0,1,0,1,0,19,1,6,2,24,0,0,0,20,0,0,0,2
4,819aa8e7,b5c25937,a2d435b3,AM,28-093,13,4,4,0,0,0,2,0,0,0,0,0,0,2,0,2,0,3,0,0,0,2,0,0,0,0
