,player_id,match_id,team_id,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes
9,e34fc66d,c8945d11,47c64c55,CB,25-082,90,49,60,81.7,1181,340,12,13,92.3,22,24,91.7,15,23,65.2,0,0.0,0,2,1,0,2
10,8a7ff278,c8945d11,47c64c55,RB,31-296,90,52,67,77.6,825,274,31,38,81.6,17,20,85.0,4,8,50.0,0,0.1,1,6,1,1,4
11,ab13a5aa,c8945d11,47c64c55,GK,34-223,90,24,38,63.2,770,451,5,5,100.0,6,6,100.0,12,26,46.2,0,0.0,0,0,0,0,0
0,e09f279b,c8945d11,cd051869,FW,25-158,90,11,22,50.0,238,75,6,9,66.7,3,4,75.0,2,6,33.3,0,0.0,0,3,0,0,1
1,6afaebf2,c8945d11,cd051869,FW,22-014,76,12,23,52.2,189,73,8,12,66.7,1,3,33.3,2,4,50.0,0,0.5,3,0,0,0,0
2,2500cef9,c8945d11,cd051869,FW,24-352,14,2,3,66.7,19,11,2,2,100.0,0,1,0.0,0,0,,0,0.0,0,1,0,0,1
3,8449d35e,c8945d11,cd051869,CM,23-103,86,34,42,81.0,552,171,16,18,88.9,14,18,77.8,2,4,50.0,0,0.1,2,4,1,0,5
4,407db0d5,c8945d11,cd051869,CM,20-177,4,2,3,66.7,34,6,1,2,50.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,0
5,2944f86f,c8945d11,cd051869,CM,23-232,69,17,21,81.0,291,88,10,12,83.3,5,7,71.4,2,2,100.0,0,0.0,1,4,0,0,1
6,f7b1d4e0,c8945d11,cd051869,CM,27-349,21,3,6,50.0,72,49,1,2,50.0,1,1,100.0,1,2,50.0,0,0.0,0,0,1,0,1
7,df0a4c90,c8945d11,cd051869,DM,27-164,90,39,49,79.6,710,225,18,19,94.7,18,21,85.7,3,7,42.9,0,0.0,1,9,0,0,7
8,8a3c1dc7,c8945d11,cd051869,WB,24-044,90,28,37,75.7,408,100,19,21,90.5,8,13,61.5,1,2,50.0,0,0.1,2,0,2,1,2
9,1137759d,c8945d11,cd051869,WB,24-200,90,17,30,56.7,427,187,6,10,60.0,4,5,80.0,6,12,50.0,0,0.1,2,1,3,1,4
10,e541326e,c8945d11,cd051869,CB,28-084,90,43,53,81.1,933,302,19,19,100.0,17,21,81.0,7,13,53.8,0,0.0,0,2,0,0,2
11,172e52d8,c8945d11,cd051869,CB,30-189,90,25,32,78.1,500,100,10,12,83.3,12,15,80.0,3,5,60.0,0,0.0,0,0,0,0,1
12,a8c0acb7,c8945d11,cd051869,CB,23-126,90,28,40,70.0,469,189,11,12,91.7,13,17,76.5,2,7,28.6,0,0.0,0,1,0,0,1
13,98ea5115,c8945d11,cd051869,GK,25-340,90,26,45,57.8,640,429,5,5,100.0,15,15,100.0,6,25,24.0,0,0.0,0,1,0,0,0
0,4bcf39f6,072af2f8,d07537b9,FW,25-007,45,5,8,62.5,65,13,4,6,66.7,1,1,100.0,0,0,,0,0.0,1,0,0,0,0
1,27c01749,072af2f8,d07537b9,FW,21-205,45,2,3,66.7,14,0,2,2,100.0,0,1,0.0,0,0,,0,0.0,0,0,0,0,0
2,83d074ff,072af2f8,d07537b9,"LW,RW",22-240,90,25,34,73.5,420,97,10,14,71.4,13,15,86.7,2,2,100.0,0,0.1,3,2,1,0,3
3,38ceb24a,072af2f8,d07537b9,RW,26-260,71,29,38,76.3,564,91,10,11,90.9,15,20,75.0,3,5,60.0,0,0.0,0,3,2,0,5
